epoch,loss,val_loss
339,0.8819270788502944,0.9024669012471953
340,0.8728457662321725,0.9342699061726719
341,0.8844874710670585,0.9454414869387767
342,0.8856887436759969,0.9060468150954901
343,0.8729722890818943,0.9174729417220313
344,0.8720140936610881,0.9725779623277402
345,0.8699733656031495,0.9331964975369512
346,0.8809589468661901,0.9631674020447599
347,0.8672510264652024,1.0014847460428065
348,0.8784775365382557,0.9162671610822188
349,0.8746074289700605,0.905384363832653
350,0.8745718413988243,0.9389753108307145
351,0.883106782885257,0.9751087709307177
352,0.8717942916310186,0.9620050353280827
353,0.880356591497496,0.9843622790889855
354,0.8884107468043896,1.235668228742764
355,0.8795951776878209,1.1871307031597138
356,0.8749078156348815,0.969131455447272
357,0.8769178825337707,0.9005915120210797
358,0.8644262360953039,0.9342569004353842
359,0.8760821143127847,0.9593912136330655
360,0.8811156149026732,1.0183916587896429
361,0.8900494541701104,0.9366291088448774
362,0.8784069195793252,0.9044563728709554
363,0.8697753078468896,0.9613886860268402
364,0.8827363922930933,1.0826966276249335
365,0.8996110620032302,1.0031150048536341
366,0.8829962289534621,0.9920257062963636
367,0.882362861291889,0.9730688078876665
368,0.8578899111592796,0.9921209157063878
369,0.8703541301473305,0.9449455968207255
370,0.8681516452137928,0.8938116503392256
371,0.8667606781454897,0.9383350580351563
372,0.871125487118779,0.967988145013416
373,0.8775315443851949,1.0381699272993075
374,0.8648749078182173,0.9736066800692006
375,0.8710757591383363,0.9169521297228188
376,0.8730166087620727,1.0305316936214017
377,0.8717800769676027,0.9416885018804416
378,0.8685277022252837,0.9128293634486373
379,0.8647002442204371,0.9219419396428706
380,0.8605288663708734,0.8998896042493241
381,0.8687519228887542,1.0170832937331138
382,0.8716516953321276,0.9116074545021154
383,0.8652709322812717,0.9219401564595046
384,0.8538810409019235,1.0043226585300078
385,0.868080111997224,0.8973070278065947
386,0.8632316900860469,0.8977406756556615
387,0.8529539155082818,0.9800047633297773
388,0.8641424603468295,0.9647292867136746
389,0.8590809105022883,0.9979720036669801
390,0.8654976171857045,0.9568927322614341
391,0.8640263909061611,0.8907096737051663
392,0.8577633250496425,0.9544802461319115
393,0.857331104294135,0.9182458727479019
394,0.8539213029470137,0.9183482262464646
395,0.8567202424653665,0.8876948218202849
396,0.8483613333378525,0.9164284076725613
397,0.8651052689658643,0.9270291582685095
398,0.8767096556060897,1.0892485441125552
399,0.8723886004486218,0.9665730316458936
400,0.8607026981999821,0.8872562421663205
401,0.8503823714884423,0.891004768022499
402,0.8610183291182316,0.8838808301452924
403,0.8522573541535355,0.9180518511793119
404,0.8646465147346705,0.9141890661053386
405,0.8579519545530657,0.8919711879728401
406,0.8541008930424285,1.0502969448867974
407,0.8669738689779893,1.2198903298028603
408,0.8671294648334379,0.8991928634730142
409,0.8465618155837324,1.1673099377915601
410,0.8566544555713889,0.9403877084746639
411,0.8537670180139818,0.9490083100956008
412,0.8583651151995858,0.9264001464646271
413,0.8573413359659346,0.898626202722764
414,0.8518288804775365,1.0087773064095034
415,0.8616757052326021,0.9719931853922661
416,0.8534248799664764,0.8887997710351618
417,0.8492832827260441,0.877864935702676
418,0.8540990066949863,0.98577498098436
419,0.8489263852753811,0.9092834458187076
420,0.8514763373085251,0.9015062364585539
421,0.8560568236951502,1.057553389452946
422,0.8443430806562072,0.9040297801686761
423,0.8432965194127027,0.9033362730440344
424,0.8501737791096644,0.9389236463828997
425,0.8451575885422103,0.908464561510557
426,0.852020632939644,1.0120675164106052
427,0.8418766019753721,0.8902720037483417
428,0.850547835852698,0.9165411323793149
429,0.8553702554891883,0.9133803770397073
430,0.8507006271282705,0.8987059235458884
431,0.8434953484690163,0.9945573822333198
432,0.847071386980532,1.1099162224410788
433,0.8629786897309459,0.9548902019986533
434,0.8460583025746833,1.0249532527056193
435,0.8488866804359293,0.9225725933372994
436,0.850328601244036,0.911467615226607
437,0.8356504362739928,0.8831498495861769
438,0.840807237189148,0.9562260211558432
439,0.8573370755345399,0.944616523678419
440,0.8426343816011793,1.0284004259086712
441,0.859042749772523,0.907982701460014
442,0.8441475738705096,0.9257876493817646
443,0.8549822593863202,0.8916346243932468
444,0.8341844007444063,1.0831363506665006
445,0.8555542786586965,0.9132191727745491
446,0.838994757000828,0.8789331504933278
447,0.8465572115474159,0.9117371823689709
448,0.8397071209159692,0.8871435181811267
449,0.837267834229164,0.8918754900667689
450,0.8462034839948069,0.8689496391288184
451,0.8489606259791249,0.9379624336644623
452,0.8378694304314036,0.8830536436259879
453,0.8455596979198352,0.9510226226528954
454,0.841090384449462,0.9598017997254077
455,0.8552348231786981,0.8839310177119153
456,0.8390584723343322,0.8789277520670409
457,0.832492030010591,0.8873319394385674
458,0.8381681720820837,0.8717510768774019
459,0.847768468560972,0.9203099561709817
460,0.851327879133024,0.8693320235844515
461,0.8398098503377416,0.8690965850097278
462,0.8359388660837717,0.9122950562476808
463,0.8435013960903334,0.9659921648054983
464,0.8388403578999317,0.9520640309049127
465,0.838636170720249,0.9208201409411605
466,0.8486765136799261,0.8670063908596106
467,0.8467193348899925,0.9452557609543826
468,0.8423479486229541,0.904284070653876
469,0.8309523901312015,0.968099950946566
470,0.8453238681077425,0.8787931950466767
471,0.8410010694147257,0.885626505916762
472,0.8457705362866965,0.932494999820087
473,0.8299445793882377,0.8872937058027704
474,0.8433928153684999,0.9032751327299244
475,0.8290769915532898,0.8912684268425817
476,0.8429788106962843,0.8903907386312518
477,0.8387024501643009,0.9256146812028815
478,0.8324167106458433,0.9030398453030095
479,0.835229275075825,0.9628454758772313
480,0.8364835297579065,0.9067725545473636
481,0.8369056632960059,0.9072919539221915
482,0.8260507747867981,0.8768717804962224
483,0.8387392505068201,1.0217454893340652
484,0.8441555616429521,0.8668889588860047
485,0.8345311418028537,0.8982480968514533
486,0.8574545854081315,0.8821968085904834
487,0.8282596362495392,0.9314345796421934
488,0.8354036262191834,0.9044447605037963
489,0.8469984130082369,0.8791740580742888
490,0.8230870274762205,0.8634686472120464
491,0.828997681525605,0.8723286954260586
492,0.8291310962217179,0.8779561656529298
493,0.8444807404505671,0.8835823816188242
494,0.8282486402844121,0.882209654046533
495,0.829132613386839,0.9016119724969721
496,0.8371294345795709,0.9088271299567562
497,0.8256383860479611,0.8622422879499476
498,0.8348674297940393,0.8919125559907994
499,0.8463859683998681,0.8991730468749393
500,0.8359287865661671,0.9012997991038417
501,0.8201349893452522,0.926020722417324
502,0.831578225960736,0.8718883596662125
503,0.824929988718443,0.9215391491886612
504,0.8428867209884306,0.9601853081814686
505,0.8218392326919924,0.8647278818441599
506,0.8252683225407954,0.8757214885336763
507,0.832352896866885,0.8961380305431496
508,0.8333616248643789,0.9047109134715998
509,0.8324858813329121,0.9570810378224427
510,0.8235410533064526,1.0177828781769587
511,0.8473000927938326,0.8648877982578296
512,0.8258447109912376,0.9028476497366688
513,0.8313161135479386,0.9448141335833411
514,0.8279394597603129,0.8862101068045539
515,0.8277279335949671,0.8621066662109973
516,0.8236653240063495,0.8974268763032678
517,0.8345463097798062,0.9385505886205483
518,0.8263084694396617,0.8727900646377726
519,0.8283154290168291,0.8934709528100913
520,0.8288118741283678,0.8637855147700205
521,0.83514681839191,0.8729228767933986
522,0.825576453299688,0.8748899231142359
523,0.815132814480568,0.8581039548375949
524,0.8202676190506618,0.8658387048603737
525,0.8281227598033843,0.8635873569163139
526,0.8152326125367958,2.183244903420293
527,0.8683957042740423,0.9401128845975899
528,0.8264578208493442,0.8643684782356015
529,0.8160552113972944,0.8992425196107765
530,0.8341351320083523,0.9167670760993253
531,0.8266853806546404,0.875480479060863
532,0.8294177898064887,0.8780192592676448
533,0.8146812646831058,0.8581384008536106
534,0.8183502276903051,0.8603607497423384
535,0.8346007063192105,0.8844085180216361
536,0.8247534544196772,0.861203055333924
537,0.8102522686755212,0.9638909733990417
538,0.8295408705971582,0.9452549689284705
539,0.8211542561711989,0.9822900096638714
540,0.8262510218222303,0.9394241398441902
541,0.8288753305452954,0.9133575137309414
542,0.8222727730191411,0.9032832683746737
543,0.8226088245285662,0.8818864017278764
544,0.816529179120679,0.8749482135705866
545,0.8282674483126536,0.9021098867804049
546,0.8157181988365524,0.8540656393825268
547,0.8125551371541742,0.8676340721450287
548,0.8257896208333985,0.9249943418273427
549,0.8156445329357918,0.9283125523018511
550,0.8124067430645845,0.9007753684437932
551,0.816526486325621,0.8701799334557658
552,0.8180100047102244,0.8863188454815445
553,0.8267559855274427,0.922923517705681
554,0.8215753284655927,0.903827669230112
555,0.831507928434471,0.8819669411606985
556,0.8136991232054444,0.8550419963708764
557,0.8167690188784477,0.8551517044825704
558,0.8206076978232003,0.8694493229239562
559,0.8158919083232825,1.260558449830854
560,0.8405774966874446,0.9384214003285848
561,0.8192196751085198,0.9099295914419976
562,0.8166725902885493,0.9156062415391254
563,0.8205417228584344,0.8660296123663533
564,0.8139740322930451,0.8736315699624727
565,0.8085433992374167,0.8529868852982061
566,0.8157144301956951,0.8812287649784775
567,0.805511317603639,0.8661085551960068
568,0.8162380105353875,0.8618993009492523
569,0.80834957060065,0.8966758682037395
570,0.8299024402145825,0.8617133999486074
571,0.8152589275317421,0.9083523950822873
572,0.8201077397973267,0.8647691682479532
573,0.8233512691552946,0.8656890876698016
574,0.8278639235858061,0.982938989175661
575,0.8266220986083572,1.102753436880607
576,0.8257682080214174,0.8823462546004653
577,0.8268117809910879,0.8595655953363842
578,0.8087101997786853,0.9402987637425654
579,0.8071488322498465,0.855224456499245
580,0.8290399377913413,0.9227675382936787
581,0.8170811231917126,0.904740460874473
582,0.8056915014099262,0.8553264094371255
583,0.8159323038949295,0.875385262492205
584,0.8050034060604293,0.8425328420506575
585,0.8247027814236367,0.878219688098193
586,0.815682975710027,0.8554716084974896
587,0.8126979942210125,0.8969609033685462
588,0.8258952605910421,0.9366219348116034
589,0.8290946610644578,0.8690521495856461
590,0.8182603822425886,0.8854967081915158
591,0.8136837971404162,0.8418793600431177
592,0.8159502312023573,0.8985064044314686
593,0.8146363138089175,0.8652446778878622
594,0.8062752464862719,0.8850528854745024
595,0.8071323010658679,0.8537846003303333
596,0.8094558233894258,0.9338434324138444
597,0.8177052232139845,0.8568023003640164
598,0.818582964944171,0.8669915687282134
599,0.8120188195164624,0.9745669345181244
600,0.8152970682002435,1.0483103383684964
601,0.8101844029200232,0.867217701022205
602,0.8080688223940584,0.8987847842696215
603,0.819508223576924,0.8865414936476431
604,0.8114693272299887,0.8620439229325983
605,0.8061176181390203,0.8527225602884587
606,0.8149793500180987,0.9132949550959213
607,0.8256338460310966,0.8658632372511007
608,0.8186798519334736,0.8669552041793864
609,0.8059326063090352,0.8857370110673105
610,0.8039768077777274,1.0500406430154212
611,0.843829464726328,0.8975722508735815
612,0.8299026062208287,0.8947385182499163
613,0.8200772122217994,0.9098906126247162
614,0.8119407913114433,0.9727323206794911
615,0.8213807254811312,0.8717763023833706
616,0.8055805459775223,0.8710000073883176
617,0.8137762590877263,1.1381575931557883
618,0.8380628871894938,0.8876253671614217
619,0.8056173094540274,0.9101408073840608
620,0.8110244585359578,0.8415299984025667
621,0.8101973183863708,0.9535354859664129
622,0.8069886444252211,0.8768037471204626
623,0.8034829533890047,1.0246311858339119
624,0.8140830954156434,0.9196758130698798
625,0.8115315590363545,0.9189247964065749
626,0.8081887560537873,1.0945415949699946
627,0.8102274052407112,0.8461410844542487
628,0.8117047470061785,0.9367412762035796
629,0.8137651678007398,0.8583762153541635
630,0.8098715653310121,0.8570256779132356
631,0.8042391938136314,0.8611616550755752
632,0.7969321080665369,0.8736911001726486
633,0.7956220858242907,0.916885659321739
634,0.8096823979901371,0.8575246585862353
635,0.7966648183380886,0.8736739127489366
636,0.8072745708589076,0.9861778894895655
637,0.8035946041108241,0.8869258454553106
638,0.8053394123774191,0.8567996587332513
639,0.8057600590654072,0.9320009025694953
640,0.802249783104717,0.8718166886981638
641,0.8044902320575016,0.8676791003305618
642,0.8024978714598406,0.9184263121098156
643,0.8035325616569646,0.8608109550933315
644,0.8030192895598683,0.8468686787897556
645,0.7957773440276866,0.8824256312964865
646,0.8026110195038842,0.8706505720727039
647,0.8099218141257896,0.8594125787252528
648,0.8050567688323693,0.9391804305790867
649,0.8087087129950333,0.8648181921663312
650,0.810740192041309,0.9005716989928273
651,0.8069980073768874,0.8709975167914309
652,0.8043599744327663,0.8717171819812365
653,0.7948788841198341,0.9663997473098473
654,0.797663530751982,0.8425963831274477
655,0.8017020045894466,0.8728290343406133
656,0.7931706847830083,0.8645700874052142
657,0.7948114246595206,1.0127640535171414
658,0.824825257974356,1.25195134282302
659,0.8392729462712158,0.9295336429614783
660,0.8025451895821508,0.8829889039812516
661,0.804440639749307,0.9752814054641044
662,0.8037805182229717,0.9778582356317137
663,0.8135188103253844,0.8907074220205576
664,0.8043855755486357,0.851150116255117
665,0.79395061509174,0.8504568744746315
666,0.8036161853026037,0.8983701561696592
667,0.7969082102212757,0.8616237696586577
668,0.802661943783157,0.9219357453360227
669,0.804897643457214,0.8419976339252103
670,0.801156847026554,0.8588166522653136
