epoch,loss,val_loss
0,3.1203552207955205,2.755848081829376
1,2.5840645589714706,3.547233525652091
2,2.4784846231045052,2.340772596966941
3,2.441278493883754,2.265068818813818
4,2.4228450496587612,2.34932262082043
5,2.4269936841196893,2.2967831988909895
6,2.391096957215576,2.290399024721484
7,2.3925327466643598,2.3733447123248124
8,2.3982874784541246,2.700380307723082
9,2.369815575986956,2.2750469169098353
10,2.3562480395102576,2.1949607507349165
11,2.349449161402272,2.195078559486517
12,2.3493180930272066,2.260745997772352
13,2.356034015639925,2.58581069692594
14,2.3497847526725604,2.489736426419196
15,2.3308933462866945,2.1731462665116212
16,2.3099871975523256,2.1870761806860575
17,2.3135973505356433,2.1978374307154556
18,2.3282051060087006,2.156806224803191
19,2.2998550649875567,2.1642350282386715
20,2.289747369484305,2.13761543263601
21,2.273078769906348,2.1648542044492514
22,2.277222856240519,2.229106702374717
23,2.2609076168597193,2.1318304363310574
24,2.2504820708832383,2.1745025559015314
25,2.251780474496741,2.1539037637461935
26,2.2472971808420468,2.233564133934884
27,2.254609041702837,2.180519071659892
28,2.2314475282756723,2.112747858964496
29,2.23193725199495,2.114725506837738
30,2.2209921242439585,2.1100737267872214
31,2.2168605934978323,2.133126875809532
32,2.2087287720040942,2.107346210551378
33,2.2140703269774757,2.1035137695914288
34,2.2091394218785334,2.1098962247345336
35,2.199573857037304,2.098750987202522
36,2.1975079976611576,2.1063289737680346
37,2.198011804248609,2.100953259565005
38,2.1952037340342025,2.105367167355263
39,2.190394372946385,2.101894344843124
40,2.194250964454671,2.0998340493748793
41,2.183395947811617,2.0858039468250285
42,2.1813759116856755,2.0829178371421015
43,2.178082488144703,2.090388176454889
44,2.1805394982743778,2.0803253963569914
45,2.17662378227716,2.0815907247394154
46,2.176753032802745,2.0836935237188334
47,2.176695393030484,2.098656097714268
48,2.172694188748847,2.0851403242499758
49,2.1689863219705767,2.0803649863783784
50,2.1735294154930367,2.1081558691417546
51,2.1716336777818133,2.071649645473701
52,2.1653447829144117,2.0679150390983208
53,2.1633388677425107,2.067386160316164
54,2.162788837766205,2.0872831999386405
55,2.158620716089492,2.0741743868660514
56,2.158787461334343,2.092185404044677
