epoch,loss,val_loss
0,2.6814746293303084,2.5283664934767005
1,2.341366789928854,2.4505963394891275
2,2.317725087171548,2.4655303502915515
3,2.293217198795652,2.409685014025272
4,2.258182384175797,2.3961390512607172
5,2.2370208943747496,2.3891306071121425
6,2.238614219202571,2.3652968898535467
7,2.204273505366012,2.3272136096431058
8,2.184780848454939,2.571173240858446
9,2.1941902599718475,2.305912058364853
10,2.1703129673044974,2.335224602202442
11,2.156428681967193,2.318903086630781
12,2.128584446053799,2.298971900372978
13,2.109834660814233,2.2560534852760497
14,2.10163541168791,2.290495318708059
15,2.0975511675215746,2.248238552557526
16,2.0915352225507777,2.242882769384565
17,2.087181617237934,2.2407787514455393
18,2.086895971469683,2.2536442721569667
19,2.0806813210453075,2.2366450402532982
20,2.0757165847167576,2.226402188925032
21,2.0656112765204417,2.222027699183242
22,2.0658248506792605,2.2404515255275115
23,2.0638785098921764,2.2238975551679023
24,2.0578764496396666,2.2195680735658607
25,2.0549001369166047,2.251718101712086
26,2.051810155788513,2.2085615747841514
27,2.050060270583793,2.2234986724765347
28,2.046254823060885,2.197607326795336
29,2.0451900213956833,2.2115244814394845
30,2.041371868081289,2.2271268454097637
31,2.0408573259841907,2.197303602761182
32,2.0357684419579702,2.195444574035249
33,2.0331285878607672,2.197741869448636
34,2.0362470077529347,2.199136739274325
35,2.030510527732438,2.2173223639367237
36,2.0302431071049547,2.2000382167797876
37,2.0280191615632135,2.1884295244348353
38,2.022715047614215,2.1874873866632445
39,2.0231944554268497,2.1878444240060984
40,2.02417175706527,2.1895150414498534
41,2.024909966816641,2.1815506225374337
42,2.0178232507346427,2.185598149627799
43,2.0175874797652846,2.179847765011731
44,2.0156337017678236,2.1848150888058324
45,2.013565528066191,2.1854929073770006
46,2.0149798335073745,2.1775402401718575
47,2.01346280129805,2.1797302086821486
48,2.0111707584702807,2.1745541323906874
49,2.011437665926267,2.1773154835569555
50,2.0051645634517277,2.176219117792476
51,2.0081591704120374,2.171743213885493
52,2.0070590424823433,2.21519604470709
53,2.00340065982652,2.1842230199910335
54,2.0066288245255,2.1753739580637053
55,2.0045048022923404,2.174361758690504
56,2.003225393695374,2.175336138299221
57,2.004389754917524,2.1747499878654293
58,2.0008845552802086,2.165980494485655
59,2.0003592814892937,2.175011521433951
60,1.9971229460549682,2.1664070100576946
61,2.001271465869799,2.166762512221236
62,1.9971944145756224,2.189417797140299
63,1.9958512262530523,2.1602226139298653
64,1.994944302594825,2.165303118699137
65,1.9943320347021705,2.1625750650487685
66,1.9946419764054966,2.1585309797210086
67,1.9935574980631268,2.170984076292338
68,1.990322101810207,2.165132254459049
69,1.99458712961984,2.162534025949763
70,1.9910439024232838,2.1594382800012597
71,1.988544704264974,2.1595176558567224
72,1.9926773058633283,2.158161486946257
73,1.9897632220224157,2.161044610238528
74,1.9878752538806772,2.1586767930605704
75,1.9855735534674501,2.162841657011747
76,1.9882469384433472,2.15525652011807
77,1.9860549919205168,2.1553167732911778
78,1.9866619217273307,2.1610660613083184
79,1.984543459056175,2.1549961800302593
80,1.9829476074609038,2.1642082469693156
81,1.9882339248306131,2.153994159418066
82,1.9829393670167008,2.156029121738206
83,1.98392249990816,2.156615510008919
84,1.9817300765481713,2.157876702902803
85,1.9829961695287326,2.1496114954212064
86,1.9819335412897476,2.1574497991709487
87,1.9800458639247778,2.1563122236571517
88,1.9813276902861792,2.162900453784494
89,1.9766998631905204,2.1685312349611388
90,1.9770512579850954,2.1563186309064544
91,1.978596049118532,2.157578234169667
92,1.976969694438046,2.1468318039128844
93,1.9758161517651114,2.155400505643086
94,1.9781601138106764,2.164835176245845
95,1.9792479742063236,2.1510188392204204
96,1.9768787604080487,2.1542474207170326
97,1.974822336067892,2.150009460705148
98,1.974352455914837,2.1523181527796886
99,1.9748208287031683,2.15312153952025
100,1.9753846756807745,2.155086027353395
101,1.9736174519543779,2.1522482895642963
102,1.9707253833543765,2.183311445554669
103,1.9738853853451062,2.1516666496132686
104,1.9713551966498977,2.1640502823540007
105,1.9709733252043593,2.1542307656628896
106,1.9698749266258657,2.146759765347355
107,1.9707105363885018,2.145273984652067
108,1.9701219717525456,2.14605801415921
109,1.9702773123775443,2.188292451568957
110,1.97145220545465,2.1540576487937786
111,1.973097518290559,2.166333218548237
112,1.9681277733347187,2.1472949149612286
113,1.9701033479546848,2.1431473159683914
114,1.966114692798216,2.1448752208332396
115,1.9676353398659459,2.1468637385937352
116,1.9658368080854416,2.1445818609049256
117,1.965243548971333,2.1430029726012116
118,1.9675875594967032,2.1516347967625236
119,1.9644416670684945,2.1425549199148066
120,1.9643686102473572,2.1526925749126473
121,1.9665456394830796,2.146578900017287
122,1.9653740366027779,2.1481304550350497
123,1.9655477022879744,2.1467401766650505
124,1.9665545674219524,2.141001501121743
125,1.9629245336129242,2.1416832636815393
126,1.962607939357627,2.152796279300343
127,1.9678061444261303,2.1440723562277335
128,1.962487637384297,2.1473562556716437
129,1.962352929560289,2.143198638884014
130,1.9606062093213812,2.143544762801112
131,1.9624235297310841,2.140107208583233
132,1.962009564246217,2.152754054853635
133,1.9634602410744315,2.1507299142103453
134,1.9648881935297626,2.1404791063814206
135,1.95967794852714,2.1482314204255353
136,1.960289920437826,2.1430660178962992
137,1.961179144272249,2.1514937958883067
138,1.960442571403229,2.1445769807121318
139,1.9596435276612842,2.144576472557279
140,1.9584109306539574,2.137934553002764
141,1.9607497594536167,2.144729124083337
142,1.9597214758396149,2.1509522847618228
143,1.957589833499634,2.1441333237993985
144,1.9570425797815192,2.1527045887946428
145,1.9587856991446182,2.161175521018876
146,1.9586786739017865,2.1403834589885697
147,1.956471580654791,2.1473514595335423
148,1.9574661475338349,2.149066469243201
149,1.956407066587716,2.1440569996690937
150,1.9572102448915782,2.1453141058334197
151,1.9541293755173683,2.144897874873951
152,1.9559880680825612,2.1562260061660625
153,1.9536524563007158,2.13694690384495
154,1.9553636618672985,2.164976650997907
155,1.955661548837407,2.1411909318872357
156,1.953434977017037,2.137247632095165
157,1.955446053347359,2.1525434784704722
158,1.9561903679819956,2.1320338428806225
159,1.954036231828879,2.150433464963394
160,1.952721567492779,2.1439462225948613
161,1.952910025132029,2.137025518238575
162,1.9527561377784977,2.1465916889841643
163,1.953220659943476,2.152111871727034
164,1.9546864973763898,2.1442432582755955
165,1.9526119615933666,2.1378022079250623
166,1.9503671313597732,2.1410096988064073
167,1.9513792955916223,2.142938910863759
168,1.9511387256318575,2.142477703602668
169,1.9516868334110469,2.1391991917104516
170,1.951863278162806,2.130786901088921
